PhotoID,Individual ID,Pop,H2S,Cave,SL,logMass,logSL,Palp SA,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,aX1,aY1,aX2,aY2,aX3,aY3,aX4,aY4,aX5,aY5,aX6,aY6,aX7,aY7,aX8,aY8,aX9,aY9,aX10,aY10,aX11,aY11,aX12,aY12,aX13,aY13,aX14,aY14,aX15,aY15,aX16,aY16,aX17,aY17,aX18,aY18,aX19,aY19,aX20,aY20,aX21,aY21,aX22,aY22,aX23,aY23,aX24,aY24,aX25,aY25,aX26,aY26,aX27,aY27,aX28,aY28,aX29,aY29
Specimen 29,ArBo008,Bonita,Nonsulfidic,Surface,31,-0.244125144,1.491361694,0.500048635,106.7688378,86.84546616,130.7790549,75.22349936,154.2784163,62.70753512,174.4572158,43.16730524,184.2911877,35.12132822,183.5249042,37.16475096,179.5657727,43.80587484,194.5083014,22.60536398,182.247765,24.64878672,179.054917,19.41251596,179.4380587,24.39335888,174.9680715,18.64623244,163.9846743,17.87994891,137.037037,22.73307791,111.1111111,29.24648787,84.16347382,34.48275862,96.9348659,64.36781609,165.0063857,38.95274585,166.0280971,42.01787995,159.642401,47.89272031,160.5363985,40.22988506,161.4303959,43.29501916,156.0664112,50.06385696,155.8109834,41.25159642,156.8326948,44.31673052,151.9795658,51.85185185,150.7024266,43.03959132,151.7241379,46.10472542,148.2758621,53.3844189,-3.36E-01,2.09E-01,-1.82E-01,1.69E-01,-3.00E-02,1.23E-01,1.11E-01,3.18E-02,1.78E-01,-4.00E-03,1.71E-01,7.08E-03,1.40E-01,4.14E-02,2.52E-01,-6.55E-02,1.78E-01,-6.77E-02,1.65E-01,-1.02E-01,1.62E-01,-7.24E-02,1.42E-01,-1.11E-01,7.88E-02,-1.28E-01,-8.47E-02,-1.31E-01,-2.44E-01,-1.23E-01,-4.08E-01,-1.24E-01,-3.68E-01,6.62E-02,6.04E-02,-3.87E-03,6.29E-02,1.53E-02,1.87E-02,4.23E-02,3.28E-02,-1.56E-03,3.45E-02,1.74E-02,-4.79E-03,5.09E-02,3.90E-03,-1.03E-03,6.33E-03,1.81E-02,-3.08E-02,5.66E-02,-2.81E-02,3.53E-03,-2.57E-02,2.27E-02,-5.43E-02,6.13E-02
Specimen 32,ArBo011,Bonita,Nonsulfidic,Surface,33,-0.229147988,1.51851394,0.511004057,125.2873563,88.76117497,147.8927203,73.56321839,170.4980843,58.8761175,190.9323116,39.46360153,201.1494253,30.39591315,200.1277139,32.82247765,197.7011494,39.33588761,209.3231162,15.70881226,195.9131545,19.92337165,192.2094508,14.81481481,192.5925926,20.56194125,187.4840358,14.55938697,178.2886335,15.83652618,151.4687101,23.24393359,126.0536398,33.33333333,100,41.89016603,113.4099617,66.53895275,184.5466156,33.97190294,185.5683269,36.39846743,181.0983397,41.89016603,179.6934866,35.88761175,181.0983397,38.56960409,175.862069,45.21072797,176.3729246,37.54789272,176.6283525,40.4853129,171.9029374,47.2541507,171.00894,39.08045977,171.9029374,42.14559387,168.3269476,48.78671775,-3.53E-01,2.03E-01,-2.00E-01,1.56E-01,-4.66E-02,1.12E-01,1.02E-01,3.69E-02,1.75E-01,3.12E-03,1.66E-01,1.51E-02,1.41E-01,4.77E-02,2.47E-01,-6.59E-02,1.64E-01,-6.50E-02,1.52E-01,-1.00E-01,1.44E-01,-6.71E-02,1.25E-01,-1.10E-01,7.12E-02,-1.18E-01,-9.30E-02,-1.22E-01,-2.54E-01,-1.09E-01,-4.16E-01,-1.05E-01,-3.82E-01,5.70E-02,7.55E-02,-5.12E-03,7.71E-02,1.03E-02,4.24E-02,3.37E-02,4.48E-02,-2.61E-03,4.81E-02,1.50E-02,7.16E-03,4.35E-02,2.32E-02,1.08E-03,1.96E-02,1.81E-02,-1.87E-02,4.83E-02,-9.77E-03,5.49E-04,-9.97E-03,1.94E-02,-4.16E-02,5.08E-02
Specimen 46,ElAz009,EA,Sulfidic,Surface,32,-0.214670165,1.505149978,0.602927626,116.091954,92.59259259,138.0587484,77.52234994,159.3869732,62.5798212,178.1609195,43.03959132,188.2503193,33.46104725,187.8671775,35.12132822,185.9514687,39.59131545,195.9131545,20.68965517,180.3320562,26.69220945,177.7777778,22.60536398,178.1609195,27.20306513,173.4355045,22.34993614,166.6666667,22.34993614,140.7407407,29.11877395,115.9642401,38.44189017,92.08173691,49.16985951,104.4699872,71.64750958,169.7318008,39.08045977,170.6257982,41.89016603,164.49553,47.89272031,165.7726692,41.1238825,166.0280971,43.67816092,161.8135377,50.44699872,161.302682,43.03959132,162.0689655,45.21072797,157.9821201,52.7458493,156.0664112,44.82758621,156.9604087,47.63729246,153.6398467,56.06641124,-3.52E-01,2.04E-01,-1.93E-01,1.58E-01,-3.77E-02,1.11E-01,1.11E-01,3.25E-02,1.90E-01,-4.33E-03,1.84E-01,4.73E-03,1.64E-01,2.74E-02,2.60E-01,-6.48E-02,1.56E-01,-5.98E-02,1.49E-01,-8.90E-02,1.42E-01,-6.10E-02,1.24E-01,-9.90E-02,8.41E-02,-1.12E-01,-8.23E-02,-1.23E-01,-2.47E-01,-1.16E-01,-4.09E-01,-9.98E-02,-3.80E-01,5.72E-02,6.95E-02,-7.38E-03,6.92E-02,1.10E-02,2.13E-02,3.44E-02,4.21E-02,-3.06E-03,3.86E-02,1.25E-02,4.42E-04,4.43E-02,1.19E-02,-4.96E-04,1.22E-02,1.38E-02,-2.67E-02,5.03E-02,-2.25E-02,-1.83E-04,-2.27E-02,1.82E-02,-5.88E-02,6.14E-02
Specimen 55,ElAz019,EA,Sulfidic,Surface,33,-0.200659451,1.51851394,0.38013222,116.6028097,75.73435504,139.5913155,63.2183908,161.0472542,49.80842912,179.9489144,28.99106003,191.1877395,19.28480204,189.6551724,21.58365262,187.4840358,25.03192848,198.2120051,8.812260536,180.0766284,15.19795658,177.1392082,11.62196679,177.2669221,15.9642401,172.7969349,12.13282248,170.6257982,12.00510856,145.3384419,19.0293742,121.5836526,28.48020434,98.08429119,38.31417625,106.51341,55.68326948,171.7752235,26.18135377,172.7969349,29.37420179,167.1775223,33.07790549,167.1775223,28.2247765,167.5606641,31.2899106,162.7075351,36.27075351,162.3243934,30.14048531,163.4738186,32.31162197,158.6206897,37.93103448,156.9604087,32.56704981,157.4712644,34.9936143,153.3844189,40.35759898,-3.67E-01,1.89E-01,-1.99E-01,1.57E-01,-3.92E-02,1.18E-01,1.20E-01,2.65E-02,2.09E-01,-1.10E-02,1.95E-01,1.26E-04,1.75E-01,1.72E-02,2.74E-01,-6.19E-02,1.49E-01,-5.88E-02,1.38E-01,-8.69E-02,1.30E-01,-5.97E-02,1.10E-01,-9.25E-02,9.63E-02,-9.77E-02,-7.46E-02,-1.05E-01,-2.41E-01,-9.44E-02,-4.07E-01,-8.07E-02,-3.89E-01,4.41E-02,7.50E-02,-7.40E-03,7.49E-02,1.44E-02,3.26E-02,2.61E-02,4.24E-02,-3.99E-03,3.86E-02,1.58E-02,-1.56E-03,3.69E-02,8.40E-03,-1.89E-03,1.12E-02,1.39E-02,-3.02E-02,3.90E-02,-2.97E-02,2.35E-03,-3.14E-02,1.84E-02,-6.76E-02,4.35E-02
Specimen 41,ElAz004,EA,Sulfidic,Surface,33,-0.200659451,1.51851394,0.835116722,104.0868455,97.95657727,127.5862069,85.18518519,151.7241379,70.62579821,171.7752235,50.3192848,186.3346105,35.88761175,186.0791826,37.67560664,183.5249042,42.40102171,190.0383142,26.94763729,174.7126437,30.26819923,169.7318008,25.03192848,171.1366539,30.651341,166.5389527,25.03192848,159.2592593,25.54278416,132.183908,32.82247765,105.7471264,42.14559387,79.69348659,50.06385696,92.59259259,76.24521073,168.7100894,41.50702427,169.7318008,43.93358876,165.6449553,48.53128991,164.49553,44.06130268,165.3895275,46.36015326,160.2809706,52.61813538,159.8978289,45.97701149,160.5363985,48.65900383,156.1941252,55.42784163,154.789272,47.76500639,155.1724138,50.06385696,151.596424,58.74840358,-3.64E-01,1.91E-01,-2.14E-01,1.61E-01,-5.64E-02,1.23E-01,8.83E-02,4.66E-02,1.93E-01,-7.25E-03,1.88E-01,2.10E-03,1.66E-01,2.36E-02,2.28E-01,-4.98E-02,1.39E-01,-5.80E-02,1.21E-01,-9.52E-02,1.19E-01,-6.21E-02,1.03E-01,-1.01E-01,6.25E-02,-1.10E-01,-9.82E-02,-1.17E-01,-2.59E-01,-1.12E-01,-4.15E-01,-1.13E-01,-3.90E-01,5.20E-02,8.66E-02,-6.87E-03,8.80E-02,8.17E-03,5.77E-02,2.63E-02,5.91E-02,-1.69E-04,6.01E-02,1.40E-02,2.14E-02,3.94E-02,3.07E-02,2.39E-03,2.96E-02,1.82E-02,-5.85E-03,4.77E-02,-3.45E-04,3.38E-03,-2.20E-03,1.66E-02,-3.67E-02,5.79E-02
Specimen 42,ElAz005,EA,Sulfidic,Surface,33,-0.193820026,1.51851394,0.460416475,107.4074074,98.97828863,129.5019157,82.50319285,150.9578544,65.13409962,168.1992337,42.14559387,179.5657727,29.11877395,179.3103448,30.77905492,177.0114943,35.75989783,184.2911877,15.9642401,168.8378033,24.90421456,165.7726692,21.20051086,166.155811,25.67049808,160.9195402,21.32822478,155.3001277,21.96679438,128.3524904,31.2899106,102.0434227,41.37931034,75.86206897,51.72413793,92.84802043,77.26692209,162.5798212,38.56960409,163.6015326,40.61302682,160.1532567,45.46615581,158.8761175,41.25159642,160.0255428,43.29501916,153.3844189,49.6807152,154.1507024,43.67816092,154.916986,45.84929757,150.4469987,51.72413793,148.5312899,45.84929757,149.936143,48.53128991,145.3384419,55.30012771,-3.54E-01,2.01E-01,-1.98E-01,1.62E-01,-4.38E-02,1.17E-01,1.01E-01,3.23E-02,1.91E-01,-1.22E-02,1.86E-01,-3.87E-03,1.62E-01,1.78E-02,2.46E-01,-7.23E-02,1.43E-01,-5.90E-02,1.35E-01,-8.58E-02,1.27E-01,-6.09E-02,1.08E-01,-9.60E-02,7.65E-02,-1.05E-01,-8.93E-02,-1.16E-01,-2.53E-01,-1.20E-01,-4.17E-01,-1.24E-01,-3.84E-01,5.18E-02,7.83E-02,4.15E-04,7.92E-02,1.37E-02,4.98E-02,3.20E-02,5.24E-02,6.51E-03,5.40E-02,2.01E-02,3.94E-03,3.95E-02,2.15E-02,8.94E-03,2.08E-02,2.23E-02,-1.65E-02,4.39E-02,-1.36E-02,7.99E-03,-1.20E-02,2.56E-02,-5.19E-02,5.16E-02
Specimen 39,ElAz002,EA,Sulfidic,Surface,31,-0.167491087,1.491361694,0.244014795,120.5619413,105.3639847,143.0395913,88.12260536,164.1123883,71.1366539,181.3537676,47.2541507,191.1877395,36.7816092,191.1877395,39.20817369,189.3997446,44.57215837,197.9565773,21.96679438,181.8646232,29.11877395,177.7777778,24.39335888,178.9272031,30.01277139,173.8186462,25.54278416,167.816092,26.30906769,142.0178799,37.16475096,115.7088123,47.2541507,89.91060026,58.62068966,106.1302682,83.52490421,174.4572158,43.03959132,175.4789272,45.72158365,170.6257982,51.72413793,169.6040868,45.33844189,170.8812261,47.89272031,166.5389527,55.42784163,165.0063857,47.89272031,166.155811,50.44699872,162.4521073,59.00383142,159.3869732,50.44699872,160.9195402,53.00127714,157.9821201,61.17496807,-3.54E-01,2.06E-01,-1.94E-01,1.65E-01,-4.15E-02,1.22E-01,1.06E-01,3.26E-02,1.83E-01,-1.25E-03,1.77E-01,1.18E-02,1.56E-01,3.66E-02,2.53E-01,-6.55E-02,1.50E-01,-6.39E-02,1.39E-01,-9.87E-02,1.33E-01,-6.58E-02,1.15E-01,-1.02E-01,8.12E-02,-1.11E-01,-8.26E-02,-1.12E-01,-2.47E-01,-1.18E-01,-4.12E-01,-1.16E-01,-3.82E-01,5.56E-02,7.86E-02,-5.88E-03,7.80E-02,1.09E-02,3.81E-02,3.21E-02,4.72E-02,-4.62E-03,4.82E-02,1.21E-02,7.58E-03,4.27E-02,1.66E-02,-1.40E-03,1.69E-02,1.50E-02,-2.26E-02,5.26E-02,-1.95E-02,-5.19E-04,-1.71E-02,1.67E-02,-5.17E-02,5.40E-02
Specimen 31,ArBo010,Bonita,Nonsulfidic,Surface,35,-0.167491087,1.544068044,0.407455336,111.238825,80.45977011,135.6321839,66.41123883,160.1532567,53.00127714,183.0140485,34.48275862,194.6360153,25.67049808,193.48659,28.09706258,190.1660281,34.22733078,204.4699872,13.28224777,190.293742,16.47509579,187.8671775,11.74968072,187.4840358,16.21966794,183.5249042,10.85568327,173.4355045,10.34482759,144.6998723,14.17624521,117.752235,21.20051086,90.8045977,27.84163474,100.8939974,53.25670498,176.6283525,28.2247765,177.394636,31.67305236,170.6257982,36.65389527,172.541507,29.75734355,173.4355045,33.07790549,166.155811,38.31417625,167.4329502,31.03448276,167.816092,34.22733078,161.8135377,40.99616858,161.8135377,32.56704981,162.5798212,35.50446999,156.3218391,42.14559387,-3.52E-01,2.16E-01,-1.99E-01,1.63E-01,-4.58E-02,1.14E-01,1.03E-01,3.34E-02,1.79E-01,-3.88E-03,1.69E-01,8.59E-03,1.44E-01,3.97E-02,2.47E-01,-6.33E-02,1.64E-01,-6.05E-02,1.55E-01,-8.98E-02,1.48E-01,-6.50E-02,1.32E-01,-9.96E-02,7.52E-02,-1.13E-01,-9.13E-02,-1.23E-01,-2.51E-01,-1.12E-01,-4.11E-01,-1.03E-01,-3.81E-01,5.12E-02,7.40E-02,-8.81E-03,7.46E-02,1.15E-02,3.10E-02,3.24E-02,4.93E-02,-4.55E-03,5.07E-02,1.52E-02,3.96E-03,3.69E-02,1.90E-02,-2.83E-03,1.77E-02,1.56E-02,-2.35E-02,4.74E-02,-1.44E-02,-2.10E-04,-1.32E-02,1.72E-02,-5.57E-02,4.80E-02
Specimen 57,ElAz021,EA,Sulfidic,Surface,34,-0.142667504,1.531478917,0.290022964,107.6628352,92.84802043,132.311622,79.05491699,157.2158365,63.85696041,178.6717752,42.27330779,191.0600255,31.16219668,190.1660281,32.95019157,187.8671775,38.0587484,199.4891443,19.41251596,182.7586207,23.37164751,179.054917,18.13537676,179.054917,23.75478927,173.9463602,18.00766284,167.1775223,18.13537676,138.697318,26.18135377,111.366539,35.63218391,83.65261814,44.44444444,96.16858238,70.62579821,171.3920817,37.54789272,172.541507,40.35759898,166.2835249,45.08301405,166.5389527,39.33588761,167.3052363,42.65644955,162.1966794,48.40357599,160.9195402,41.76245211,161.8135377,44.44444444,157.8544061,50.3192848,155.5555556,43.67816092,156.0664112,45.97701149,152.4904215,52.23499361,-3.56E-01,1.96E-01,-2.02E-01,1.60E-01,-4.36E-02,1.17E-01,1.06E-01,3.40E-02,1.90E-01,-6.51E-03,1.83E-01,1.73E-03,1.62E-01,2.57E-02,2.54E-01,-5.67E-02,1.58E-01,-6.15E-02,1.46E-01,-9.56E-02,1.37E-01,-6.53E-02,1.18E-01,-1.04E-01,8.17E-02,-1.14E-01,-8.45E-02,-1.15E-01,-2.47E-01,-1.07E-01,-4.10E-01,-1.03E-01,-3.83E-01,5.78E-02,7.41E-02,-2.87E-03,7.59E-02,1.41E-02,3.47E-02,2.98E-02,4.51E-02,-8.22E-04,4.40E-02,1.83E-02,7.46E-03,4.13E-02,1.10E-02,3.47E-03,1.16E-02,1.93E-02,-1.90E-02,4.48E-02,-2.10E-02,5.40E-03,-2.18E-02,1.86E-02,-5.09E-02,4.68E-02
Specimen 30,ArBo009,Bonita,Nonsulfidic,Surface,39,-0.036212173,1.591064607,0.378179453,116.8582375,88.63346105,141.7624521,76.50063857,166.155811,63.47381865,188.1226054,42.65644955,198.7228608,34.22733078,199.7445722,35.50446999,196.6794381,41.89016603,209.1954023,21.4559387,193.7420179,23.37164751,193.2311622,19.0293742,191.0600255,22.86079183,188.761175,17.36909323,177.394636,15.70881226,148.7867178,19.79565773,122.3499361,26.30906769,94.63601533,32.69476373,106.51341,62.45210728,181.9923372,36.27075351,182.6309068,39.08045977,179.3103448,41.50702427,178.0332056,37.03703704,178.4163474,40.35759898,172.7969349,46.23243934,172.7969349,38.56960409,173.5632184,41.63473819,167.5606641,49.16985951,167.688378,40.10217114,168.7100894,43.03959132,163.9846743,51.34099617,-3.48E-01,2.15E-01,-1.96E-01,1.75E-01,-4.58E-02,1.29E-01,9.93E-02,3.72E-02,1.68E-01,1.82E-03,1.72E-01,1.01E-02,1.48E-01,4.23E-02,2.40E-01,-5.79E-02,1.52E-01,-6.41E-02,1.54E-01,-8.89E-02,1.37E-01,-6.99E-02,1.30E-01,-1.03E-01,6.90E-02,-1.25E-01,-9.48E-02,-1.33E-01,-2.49E-01,-1.26E-01,-4.11E-01,-1.20E-01,-3.77E-01,5.82E-02,7.21E-02,-5.08E-03,7.26E-02,1.13E-02,5.15E-02,2.12E-02,4.92E-02,-5.13E-03,4.77E-02,1.38E-02,1.00E-02,4.04E-02,1.84E-02,-2.32E-03,1.93E-02,1.56E-02,-2.24E-02,5.10E-02,-1.17E-02,6.30E-04,-9.27E-03,1.81E-02,-4.47E-02,5.92E-02
Specimen 44,ElAz007,EA,Sulfidic,Surface,36,-0.031517051,1.556302501,0.324683339,125.4150702,93.10344828,147.1264368,77.01149425,168.5823755,60.1532567,185.440613,37.80332056,195.6577267,27.5862069,195.5300128,29.50191571,194.2528736,33.97190294,202.8097063,14.55938697,187.6117497,20.94508301,184.1634738,16.47509579,184.5466156,21.07279693,181.0983397,16.98595147,173.3077905,17.11366539,147.1264368,25.54278416,120.6896552,34.73818646,95.65772669,45.08301405,112.1328225,70.49808429,177.7777778,33.84418902,178.9272031,36.65389527,175.3512133,40.86845466,173.3077905,36.39846743,174.7126437,38.82503193,168.9655172,45.97701149,168.4546616,38.31417625,169.348659,41.50702427,165.2618135,48.27586207,163.6015326,41.89016603,164.2401022,43.93358876,160.9195402,50.83014049,-3.47E-01,2.13E-01,-1.91E-01,1.69E-01,-3.53E-02,1.20E-01,1.07E-01,3.09E-02,1.86E-01,-4.57E-03,1.81E-01,5.89E-03,1.64E-01,2.82E-02,2.53E-01,-6.23E-02,1.55E-01,-5.89E-02,1.45E-01,-9.13E-02,1.37E-01,-6.47E-02,1.27E-01,-9.49E-02,8.27E-02,-1.11E-01,-8.19E-02,-1.19E-01,-2.50E-01,-1.24E-01,-4.12E-01,-1.19E-01,-3.74E-01,5.82E-02,7.22E-02,-7.53E-03,7.26E-02,1.07E-02,4.36E-02,2.67E-02,4.17E-02,-2.72E-03,4.44E-02,1.39E-02,-3.00E-03,4.17E-02,1.04E-02,-2.31E-03,8.64E-03,1.75E-02,-2.86E-02,4.67E-02,-2.44E-02,7.40E-03,-2.51E-02,2.02E-02,-5.84E-02,5.18E-02
Specimen 49,ElAz012,EA,Sulfidic,Surface,37,0.00001,1.568201724,0.66777173,92.84802043,97.95657727,121.8390805,81.48148148,150.7024266,65.38952746,174.5849298,40.74074074,189.2720307,25.28735632,188.761175,28.2247765,186.7177522,32.43933589,196.6794381,12.77139208,179.8212005,17.75223499,176.8837803,13.02681992,176.6283525,18.3908046,172.541507,13.66538953,160.2809706,14.17624521,127.2030651,23.11621967,96.04086845,33.97190294,65.51724138,46.87100894,80.58748404,74.71264368,170.8812261,31.03448276,171.6475096,33.58876117,167.9438059,37.4201788,166.155811,33.58876117,167.5606641,35.63218391,162.5798212,42.91187739,162.0689655,35.12132822,162.835249,37.93103448,158.4929757,45.33844189,157.4712644,37.03703704,157.9821201,40.10217114,154.1507024,47.89272031,-3.77E-01,1.84E-01,-2.19E-01,1.51E-01,-6.14E-02,1.20E-01,8.58E-02,4.26E-02,1.77E-01,-6.50E-03,1.70E-01,6.27E-03,1.54E-01,2.27E-02,2.30E-01,-5.31E-02,1.44E-01,-5.55E-02,1.38E-01,-8.17E-02,1.29E-01,-5.73E-02,1.17E-01,-8.53E-02,5.97E-02,-1.01E-01,-1.06E-01,-1.10E-01,-2.66E-01,-1.07E-01,-4.26E-01,-9.30E-02,-3.99E-01,5.81E-02,8.32E-02,-7.62E-03,8.29E-02,5.33E-03,6.00E-02,1.75E-02,5.75E-02,-2.96E-03,6.09E-02,8.61E-03,2.70E-02,3.47E-02,3.63E-02,-2.02E-03,3.56E-02,1.21E-02,4.46E-03,3.98E-02,1.22E-02,-9.16E-05,9.95E-03,1.48E-02,-1.94E-02,4.50E-02
Specimen 28,ArBo007,Bonita,Nonsulfidic,Surface,37,0.012837225,1.568201724,0.39846057,114.0485313,89.78288633,138.697318,77.39463602,161.0472542,63.34610473,181.4814815,42.27330779,191.8263091,33.84418902,191.0600255,36.39846743,188.1226054,41.50702427,200.5108557,20.17879949,187.6117497,23.49936143,186.0791826,18.13537676,184.4189017,23.49936143,181.6091954,17.36909323,169.2209451,15.83652618,142.4010217,22.0945083,117.1136654,28.8633461,89.52745849,34.61047254,102.9374202,64.62324393,172.6692209,37.67560664,173.8186462,40.61302682,169.9872286,45.33844189,169.2209451,38.95274585,169.9872286,41.76245211,165.6449553,48.14814815,164.3678161,40.74074074,165.3895275,43.80587484,161.302682,50.19157088,159.2592593,41.50702427,160.4086845,44.82758621,156.449553,52.36270754,-3.41E-01,2.16E-01,-1.84E-01,1.78E-01,-3.86E-02,1.27E-01,1.05E-01,3.38E-02,1.75E-01,-7.41E-04,1.68E-01,1.28E-02,1.44E-01,3.81E-02,2.43E-01,-6.73E-02,1.65E-01,-6.52E-02,1.63E-01,-9.78E-02,1.47E-01,-6.94E-02,1.39E-01,-1.08E-01,7.00E-02,-1.33E-01,-9.10E-02,-1.32E-01,-2.44E-01,-1.27E-01,-4.09E-01,-1.30E-01,-3.72E-01,5.86E-02,6.12E-02,-3.91E-03,6.39E-02,1.43E-02,3.59E-02,3.63E-02,3.98E-02,-1.13E-03,4.05E-02,1.59E-02,7.42E-03,4.66E-02,9.83E-03,2.72E-03,1.16E-02,2.15E-02,-2.00E-02,5.26E-02,-2.03E-02,4.27E-04,-1.81E-02,2.08E-02,-5.05E-02,5.86E-02
Specimen 43,ElAz006,EA,Sulfidic,Surface,40,0.025305865,1.602059991,0.374075909,126.0536398,100.1277139,148.6590038,81.99233716,171.6475096,63.72924649,188.8888889,37.4201788,199.4891443,25.67049808,199.7445722,28.2247765,198.2120051,32.18390805,206.8965517,10.85568327,190.1660281,18.64623244,185.3128991,14.94252874,187.3563218,19.66794381,180.8429119,15.83652618,175.2234994,15.9642401,147.3818646,26.81992337,119.1570881,37.03703704,91.18773946,46.87100894,109.1954023,75.22349936,179.3103448,35.37675607,180.4597701,37.54789272,173.8186462,45.21072797,174.3295019,37.54789272,175.3512133,40.35759898,170.1149425,48.78671775,168.9655172,40.61302682,169.8595147,43.03959132,166.4112388,50.95785441,163.6015326,43.16730524,165.0063857,45.46615581,162.0689655,54.02298851,-3.41E-01,2.16E-01,-1.87E-01,1.71E-01,-3.12E-02,1.26E-01,1.13E-01,2.85E-02,1.92E-01,-9.03E-03,1.87E-01,4.55E-03,1.71E-01,2.15E-02,2.61E-01,-6.90E-02,1.59E-01,-6.46E-02,1.42E-01,-9.38E-02,1.42E-01,-6.54E-02,1.17E-01,-9.87E-02,8.82E-02,-1.10E-01,-7.69E-02,-1.14E-01,-2.43E-01,-1.21E-01,-4.06E-01,-1.30E-01,-3.74E-01,5.28E-02,6.81E-02,-2.21E-03,6.93E-02,1.13E-02,1.92E-02,3.64E-02,3.80E-02,-1.66E-03,3.73E-02,1.49E-02,-7.27E-03,4.68E-02,4.15E-03,2.63E-03,3.58E-03,1.69E-02,-3.08E-02,5.00E-02,-2.86E-02,4.32E-03,-2.63E-02,1.90E-02,-5.95E-02,5.65E-02
Specimen 27,ArBo006,Bonita,Nonsulfidic,Surface,38,0.033423755,1.579783597,0.428685629,109.0676884,93.10344828,134.3550447,80.33205619,159.3869732,66.53895275,181.4814815,46.23243934,192.8480204,36.27075351,192.2094508,38.31417625,189.1443167,44.44444444,203.0651341,23.88250319,184.6743295,27.20306513,181.4814815,21.83908046,181.7369093,27.07535121,177.1392082,21.4559387,170.7535121,20.81736909,141.890166,25.67049808,114.4316731,33.33333333,87.100894,40.4853129,98.46743295,67.94380587,175.4789272,39.8467433,175.862069,42.91187739,169.9872286,47.63729246,170.7535121,41.25159642,171.00894,44.31673052,165.0063857,49.6807152,165.6449553,42.40102171,166.2835249,45.46615581,160.6641124,52.10727969,159.8978289,44.31673052,160.9195402,46.99872286,156.0664112,54.40613027,-3.56E-01,2.07E-01,-1.99E-01,1.68E-01,-4.32E-02,1.24E-01,1.05E-01,3.89E-02,1.81E-01,-1.97E-03,1.74E-01,8.55E-03,1.50E-01,3.87E-02,2.53E-01,-5.77E-02,1.47E-01,-6.26E-02,1.36E-01,-9.63E-02,1.31E-01,-6.70E-02,1.12E-01,-1.04E-01,7.76E-02,-1.16E-01,-8.85E-02,-1.25E-01,-2.50E-01,-1.17E-01,-4.11E-01,-1.12E-01,-3.83E-01,5.44E-02,7.98E-02,-4.09E-03,7.80E-02,1.34E-02,3.95E-02,3.22E-02,5.18E-02,-2.27E-03,4.93E-02,1.50E-02,9.29E-03,3.72E-02,2.20E-02,-2.35E-03,2.17E-02,1.54E-02,-1.78E-02,4.52E-02,-1.23E-02,1.01E-03,-9.98E-03,1.72E-02,-4.62E-02,5.21E-02
Specimen 40,ElAz003,EA,Sulfidic,Surface,29,0.037426498,1.462397998,0.320533494,107.2796935,97.31800766,132.8224777,80.33205619,159.3869732,65.0063857,182.1200511,41.76245211,195.9131545,28.8633461,195.0191571,30.90676884,192.3371648,36.01532567,203.192848,15.58109834,184.9297573,21.58365262,182.247765,17.24137931,182.247765,21.96679438,177.394636,17.11366539,169.7318008,17.11366539,138.4418902,24.26564496,110.0893997,36.01532567,80.84291188,47.63729246,93.99744572,72.28607918,174.5849298,35.37675607,174.8403576,38.44189017,169.7318008,43.67816092,169.7318008,36.90932312,170.2426564,40.10217114,164.8786718,46.6155811,164.6232439,39.33588761,165.0063857,42.14559387,160.9195402,49.29757344,158.7484036,40.86845466,159.3869732,43.29501916,155.6832695,51.72413793,-3.61E-01,1.99E-01,-2.06E-01,1.54E-01,-4.80E-02,1.19E-01,1.03E-01,3.86E-02,1.93E-01,-4.33E-03,1.85E-01,4.52E-03,1.64E-01,2.60E-02,2.50E-01,-5.96E-02,1.49E-01,-5.83E-02,1.43E-01,-8.44E-02,1.35E-01,-6.06E-02,1.18E-01,-9.27E-02,7.99E-02,-1.05E-01,-8.87E-02,-1.18E-01,-2.50E-01,-1.04E-01,-4.15E-01,-9.23E-02,-3.88E-01,5.25E-02,7.54E-02,-5.38E-03,7.18E-02,1.04E-02,3.78E-02,2.87E-02,4.85E-02,-5.36E-03,4.60E-02,1.15E-02,8.77E-03,3.57E-02,1.90E-02,-1.26E-03,1.65E-02,1.35E-02,-1.54E-02,4.29E-02,-1.29E-02,-2.86E-03,-1.36E-02,1.04E-02,-4.55E-02,4.69E-02
